ward,poi,fclass,distance_m,population,flow_score
Toto,park_472382164,park,96140.35249730472,345.7554626464844,0.023091204768728127
Toto,park_498323521,park,96400.48701831984,345.7554626464844,0.022498268416486503
Toto,park_498323520,park,97042.97271966879,345.7554626464844,0.021098243210433982
Toto,Arewa Specialist Hospital,hospital,96671.96596819739,345.7554626464844,0.021895703973674605
Toto,Windsor Locks School,school,96602.99472220219,345.7554626464844,0.022047243364474223
Toto,Hilltop Park,park,96620.14451336526,345.7554626464844,0.02200946520616755
Toto,mall_424362497,mall,98330.67950213053,345.7554626464844,0.0185490597159302
Toto,Gwarinpa General Hospital,hospital,96844.70927330725,345.7554626464844,0.02152071848278663
Toto,Bakan Gizo Pharmacy & Stores,supermarket,98424.1360754181,345.7554626464844,0.01837651409205323
Toto,Peace Care Clinic,hospital,99811.50303187182,345.7554626464844,0.015995968882080838
Toto,St Jude Women`s Clinic,hospital,99881.69476786077,345.7554626464844,0.015884083530339536
Toto,Park 24,park,101185.19627906688,345.7554626464844,0.013942858210087436
Toto,Big Ideas Supermarket and Pharmacy,supermarket,101837.36554588728,345.7554626464844,0.013062564848939822
Toto,"LEA Primary and Secondary School, Galadinma",school,102142.42815888663,345.7554626464844,0.012670091713290865
Toto,St Raphael Children`s Hospital,hospital,102335.43862643559,345.7554626464844,0.012427890567457953
Toto,Cok Best Mall,mall,99945.5744873693,345.7554626464844,0.015782939845733267
Toto,park_843331857,park,92989.73472318891,345.7554626464844,0.03164289309121392
Toto,park_843331826,park,93109.32024816895,345.7554626464844,0.03126674347809931
Toto,park_843331824,park,92989.73472318891,345.7554626464844,0.03164289309121392
Toto,park_843331762,park,92849.49854550368,345.7554626464844,0.03208976699989475
Toto,park_843331828,park,93063.94359995039,345.7554626464844,0.03140894386492349
Toto,park_843331827,park,93212.08146623129,345.7554626464844,0.030947087836717003
Toto,park_843331770,park,93009.80813025642,345.7554626464844,0.0315794387323983
Toto,park_843331791,park,93009.80813025642,345.7554626464844,0.0315794387323983
Toto,park_843331829,park,93063.94359995039,345.7554626464844,0.03140894386492349
Toto,park_843331764,park,92849.49854550368,345.7554626464844,0.03208976699989475
Toto,embassy_564467215,embassy,96802.23210385724,345.7554626464844,0.02161232682877483
Toto,High Commission of Ghana,embassy,97267.60556305581,345.7554626464844,0.020629590816772292
Toto,sports_centre_12218109,sports_centre,98408.84798509107,345.7554626464844,0.018404629759053454
Toto,Sportfield,park,98408.84798509107,345.7554626464844,0.018404629759053454
Toto,High Commission of Canada,embassy,97180.46545720947,345.7554626464844,0.02081014281300827
Toto,H-Medix,mall,103274.1734665999,345.7554626464844,0.01131432590709576
Toto,Asokoro District Hospital,hospital,103359.30951782469,345.7554626464844,0.011218409082429309
Toto,"Asokor District Hospital, ASOKORO",hospital,103696.6309792214,345.7554626464844,0.010846299380549242
Toto,High Commission of India in Abuja,embassy,96173.74198208346,345.7554626464844,0.02301423299960945
Toto,Embassy of France,embassy,95869.27164193337,345.7554626464844,0.023725724575511985
Toto,High Commission of South Africa in Abuja,embassy,95428.30727545114,345.7554626464844,0.024795354603947613
Toto,RUSSIAN EMBASSY,embassy,96752.33997339863,345.7554626464844,0.02172042476933473
Toto,Embassy of the Russian Federation,embassy,96752.33997339863,345.7554626464844,0.02172042476933473
Toto,park_681586237,park,97820.98628439798,345.7554626464844,0.019519001370415442
Toto,Divine Mercy Secondary School,school,101276.93789187116,345.7554626464844,0.01381552914191698
Toto,National Defence College,college,98425.55741764962,345.7554626464844,0.018373902346112147
Toto,Grand Square,mall,97637.83715331415,345.7554626464844,0.01987978395037816
Toto,Ceddi Plaza,mall,98596.14360674517,345.7554626464844,0.0180631271818255
Toto,All Saints' School,school,98536.4969602334,345.7554626464844,0.01817118963578626
Toto,Zuma,mall,98860.37631870042,345.7554626464844,0.017592090839887872
Toto,Intercontinental Plaza,mall,98768.49338656281,345.7554626464844,0.017754477012201262
Toto,hospital_12167605,hospital,98656.86443517654,345.7554626464844,0.01795377869966727
Toto,Wuse General Hospital,hospital,98656.86443517654,345.7554626464844,0.01795377869966727
Toto,Embassy of Israel,embassy,103695.0374055742,345.7554626464844,0.010848027955962453
Toto,sports_centre_188746993,sports_centre,101518.18755405146,345.7554626464844,0.013486218246999138
Toto,courthouse_2838256,courthouse,99932.37433864483,345.7554626464844,0.01580378731751987
Toto,park_12181852,park,99415.45554033219,345.7554626464844,0.016642197613309095
Toto,Novare Central Mall,mall,98333.3757659115,345.7554626464844,0.01854405907432462
Toto,Prince Ebeano Supermarket,supermarket,99562.38910351376,345.7554626464844,0.016399455588601848
Toto,Central Park,park,99415.45554033219,345.7554626464844,0.016642197613309095
Toto,Durban Street Neighbourhood Park,park,101300.81384809852,345.7554626464844,0.013782582592182218
Toto,Febson Mall,mall,99004.84666604246,345.7554626464844,0.01733976436586025
Toto,Wuse Shopping Plaza,mall,99029.3668906198,345.7554626464844,0.017297298958566167
Toto,Wuse Shopping Plaza,mall,99029.3668906198,345.7554626464844,0.017297298958566167
Toto,Wuse Shopping Plaza,mall,99045.51545945181,345.7554626464844,0.01726938883777273
Toto,park_12234438,park,98295.14973577342,345.7554626464844,0.018615081308851138
Toto,Berger Park Wuse,park,98390.55288595794,345.7554626464844,0.018438332031568926
Toto,Silverbird Cinema & Shopping Centre,mall,100338.01424750456,345.7554626464844,0.015175550666999923
Toto,Harrow Park,park,101339.73488052654,345.7554626464844,0.013729043614980504
Toto,Chocolate Mall,mall,100365.94678691868,345.7554626464844,0.015133220647056255
Toto,Limi Children`s Hospital,hospital,100844.32151010499,345.7554626464844,0.01442632839318545
Toto,park_896977881,park,102854.23514322448,345.7554626464844,0.011799575243275219
Toto,Millennium Park,park,100556.55927225288,345.7554626464844,0.014847494368053426
Toto,Embassy of Mexico,embassy,101807.19812632192,345.7554626464844,0.01310203073564703
Toto,Embassy of Indonesia,embassy,101796.46451946454,345.7554626464844,0.013116101490488636
Toto,Wuse Market,market_place,99298.18324768129,345.7554626464844,0.016838513350119752
Toto,Eden Park & Garden,park,98451.12974632977,345.7554626464844,0.01832697602545639
Toto,Childcare and Wellness Clinic,hospital,99041.97069093805,345.7554626464844,0.017275511521463834
Toto,Christian Community School,school,100619.09842420681,345.7554626464844,0.014754929146630477
Toto,Schatz Park,park,101246.60642524839,345.7554626464844,0.013857497283610335
Toto,H-Medix,supermarket,101009.72586394864,345.7554626464844,0.01418967322575413
Toto,4U Supermarket,supermarket,101209.71030384276,345.7554626464844,0.013908720512640138
Toto,Unity Fountain,park,101762.16263175434,345.7554626464844,0.013161169446148733
Toto,Shagari Park,park,101762.16263175434,345.7554626464844,0.013161169446148733
Toto,Discovery Mall,mall,100864.89075753749,345.7554626464844,0.014396685018905876
Toto,public_building_217303273,public_building,101978.43123392499,345.7554626464844,0.012879590483624278
Toto,Embassy of Spain,embassy,101828.28091024574,345.7554626464844,0.013074437105099047
Toto,Embassy of Japan,embassy,101762.24997161205,345.7554626464844,0.013161054497184042
Toto,mall_1087204142,mall,101480.00927846954,345.7554626464844,0.013537804714136717
Toto,Apostolic Nunciature,embassy,102184.70053924475,345.7554626464844,0.012616645264701977
Toto,Federal Road Maintenance Agency (FERMA),public_building,101348.77182183026,345.7554626464844,0.013716642363163237
Toto,park_12195280,park,101230.39418494116,345.7554626464844,0.013879981612354483
Toto,Ambassade de Suisse,embassy,101913.09368294172,345.7554626464844,0.01296401808790529
Toto,Nigeria National Merit Award,public_building,102235.55291948689,345.7554626464844,0.012552649475283756
Toto,National Universities Commission,public_building,102235.55291948689,345.7554626464844,0.012552649475283756
Toto,Chinese Economic Consulate,embassy,102361.1486740349,345.7554626464844,0.012395979441059937
Toto,DIFF Hospital,hospital,103460.94969237085,345.7554626464844,0.011104962489928606
Toto,Embassy of Iran,embassy,102794.44991840466,345.7554626464844,0.011870330564535505
Toto,Embassy of Lebanon,embassy,102033.94073166308,345.7554626464844,0.012808294586783868
Toto,Embassy of the Republic of Korea in Abuja,embassy,102576.77873525483,345.7554626464844,0.01213154609531339
Toto,park_12195290,park,101632.97957808399,345.7554626464844,0.013332292381427706
Toto,embassy_793899711,embassy,102650.67650642344,345.7554626464844,0.012042227103772597
Toto,Druz Resort,park,101632.97957808399,345.7554626464844,0.013332292381427706
Toto,Pyakasa Government Science Secondary School,school,102389.25757254446,345.7554626464844,0.012361184633352102
Toto,FCT Farmers Market,market_place,102865.03481362233,345.7554626464844,0.011786838969544819
Toto,FCT Farmers Market,market_place,102865.03481362233,345.7554626464844,0.011786838969544819
Toto,Embassy of Venezuela,embassy,102865.03481362233,345.7554626464844,0.011786838969544819
Toto,Maitama Amusement Park,park,102593.04626085666,345.7554626464844,0.012111827114943352
Toto,library_899488909,library,102891.61408272192,345.7554626464844,0.011755552010708305
Toto,The Springhall School,school,104084.94831549034,345.7554626464844,0.010433191528463264
Toto,The Springhall School,school,104084.94831549034,345.7554626464844,0.010433191528463264
Toto,Embassy of the United Arab Emirates in Abuja,embassy,104290.59833615676,345.7554626464844,0.010220824076138666
Toto,Residence of the U.S. Ambassador,embassy,103329.43116609262,345.7554626464844,0.01125197796384264
Toto,Residence of the British High Commissioner,embassy,103065.90460431848,345.7554626464844,0.011552439056326866
Toto,The Centagon International School,school,103341.90310389848,345.7554626464844,0.011237953314452513
Toto,High Commission of India,embassy,103783.33471761212,345.7554626464844,0.010752664421784104
Toto,Embassy of the Republic of Benin,embassy,104174.28352403751,345.7554626464844,0.010340401482381635
Toto,Embassy of Tunisia,embassy,104284.15379929479,345.7554626464844,0.010227413046805682
Toto,Landmark Plaza,mall,103749.65077574599,345.7554626464844,0.010788944702953886
Toto,Landmark Plaza,mall,103744.16258996149,345.7554626464844,0.010794867501370974
Toto,Embassy of Portugal,embassy,103612.21177508973,345.7554626464844,0.010938250552854278
Toto,Embassy of Indonesia,embassy,104042.49081646373,345.7554626464844,0.010477582420007467
Toto,embassy_902610366,embassy,104391.51205249965,345.7554626464844,0.01011820061859542
Toto,Embassy of the Federal Republic of Germany in Abuja,embassy,103915.11917716743,345.7554626464844,0.010611890642007519
Toto,Abuja Clinics Nigeria,hospital,104059.35595667895,345.7554626464844,0.010459926722819795
Toto,Embassy of the Philippines,embassy,104095.63614778104,345.7554626464844,0.01042204666511439
Toto,Embassy of the Republic of Poland,embassy,104892.99669587486,345.7554626464844,0.009623301328290819
Toto,High Commission of Botswana in Abuja,embassy,104512.0470692601,345.7554626464844,0.009996972947180105
Toto,Embassy of Hungary,embassy,104778.52245874207,345.7554626464844,0.009734096284610777
Toto,Park 'N' Shop,mall,100774.35722428972,345.7554626464844,0.014527615078848229
Toto,Migration Health Assessment Center - Abuja,hospital,101404.509464087,345.7554626464844,0.01364040170377263
Toto,TEENEE TODDS DAY NURSERY,school,104278.74351878905,345.7554626464844,0.010232947861258734
Toto,Kubwa General Hospital,hospital,102715.07334183471,345.7554626464844,0.011964928129688626
Toto,park_539327740,park,107975.42153523058,345.7554626464844,0.007070596841941959
Toto,Veritas University Abuja,university,122093.65391247907,345.7554626464844,0.0017230942507119788
Toto,pitch_563948803,pitch,95879.7848636659,345.7554626464844,0.02370079430235995
Toto,Stella Maris Football Pitch,pitch,97514.74004212856,345.7554626464844,0.02012601072896369
Toto,pitch_674658120,pitch,92484.50693979044,345.7554626464844,0.03328265381578179
Toto,pitch_674658116,pitch,92484.50693979044,345.7554626464844,0.03328265381578179
Toto,pitch_1320040590,pitch,97168.50122422226,345.7554626464844,0.020835055452779066
Toto,pitch_1087154450,pitch,102460.74070726662,345.7554626464844,0.012273138077813946
Toto,pitch_634881009,pitch,93761.61005011154,345.7554626464844,0.02929233986543623
Toto,pitch_499970216,pitch,105267.61055404825,345.7554626464844,0.00926946804547679
Toto,pitch_1242528088,pitch,76080.13541401186,345.7554626464844,0.17165274427780314
Toto,pitch_674658118,pitch,92484.50693979044,345.7554626464844,0.03328265381578179
Toto,pitch_421795425,pitch,100967.24735252357,345.7554626464844,0.014250077047771747
Toto,pitch_674658107,pitch,92484.50693979044,345.7554626464844,0.03328265381578179
Toto,pitch_674658140,pitch,93451.7328514741,345.7554626464844,0.03021425290869402
Toto,pitch_886275258,pitch,95509.7276215389,345.7554626464844,0.02459428961842175
Toto,pitch_897206062,pitch,103706.80853734809,345.7554626464844,0.010835266111847803
Toto,pitch_564086181,pitch,100797.60208070347,345.7554626464844,0.01449388506384938
Toto,pitch_674658136,pitch,92429.56184988804,345.7554626464844,0.03346602897328198
Toto,pitch_688023838,pitch,97561.42986169762,345.7554626464844,0.02003226177440013
Toto,pitch_674658139,pitch,93451.7328514741,345.7554626464844,0.03021425290869402
Toto,pitch_793899698,pitch,97059.99835846208,345.7554626464844,0.021062352665269235
Toto,pitch_674658121,pitch,92484.50693979044,345.7554626464844,0.03328265381578179
Toto,pitch_674658126,pitch,92484.50693979044,345.7554626464844,0.03328265381578179
Toto,pitch_674658088,pitch,92429.56184988804,345.7554626464844,0.03346602897328198
Toto,pitch_674658125,pitch,92484.50693979044,345.7554626464844,0.03328265381578179
Toto,pitch_1087155722,pitch,101366.62041509977,345.7554626464844,0.013692181921823999
Toto,pitch_1242528087,pitch,75973.27876778952,345.7554626464844,0.17349680288383465
Toto,pitch_1004291981,pitch,107938.75021960119,345.7554626464844,0.007096573251134304
Toto,pitch_999889093,pitch,101300.81384809852,345.7554626464844,0.013782582592182218
Toto,pitch_999889094,pitch,101300.81384809852,345.7554626464844,0.013782582592182218
Toto,pitch_1101544595,pitch,80599.27290723276,345.7554626464844,0.10924136130108075
Toto,pitch_674658124,pitch,92484.50693979044,345.7554626464844,0.03328265381578179
Toto,pitch_895642067,pitch,105003.75502511846,345.7554626464844,0.00951730334218828
Toto,pitch_887859754,pitch,93143.34684809216,345.7554626464844,0.031160534180515145
Toto,pitch_674658131,pitch,93451.7328514741,345.7554626464844,0.03021425290869402
Toto,pitch_688023839,pitch,97561.42986169762,345.7554626464844,0.02003226177440013
Toto,pitch_564052809,pitch,102236.57901045642,345.7554626464844,0.012551361525335532
Toto,pitch_421795427,pitch,100967.24735252357,345.7554626464844,0.014250077047771747
Toto,pitch_914231300,pitch,99083.30716719062,345.7554626464844,0.017204248034832656
Toto,pitch_1320040376,pitch,97168.50122422226,345.7554626464844,0.020835055452779066
Toto,pitch_1154804436,pitch,90178.80131261928,345.7554626464844,0.041913455857286154
Toto,pitch_674658114,pitch,92484.50693979044,345.7554626464844,0.03328265381578179
